StoreID,ProductID,SnapshotDate,QuantityOnHand,ReorderLevel,OnOrderQty,LastModifiedDate,SourceSystem
13,28700.0,2025-01-14,86,16,37,2025-01-15,INVENTORY
319,18686.0,2025-01-18,26,22,10,2025-01-20,INVENTORY
75,24477.0,2025-01-03,123,27,0,2025-01-04,INVENTORY
637,8941.0,2025-01-23,73,34,97,2025-01-26,INVENTORY
113,31344.0,2025-01-31,196,26,23,2025-02-01,INVENTORY
50,31468.0,2025-01-23,126,10,76,2025-01-23,INVENTORY
322,33420.0,2025-01-30,166,31,87,2025-01-30,INVENTORY
20,48150.0,2025-01-07,155,43,105,2025-01-10,INVENTORY
18,11292.0,2025-01-04,130,40,89,2025-01-06,INVENTORY
112,43863.0,2025-01-25,105,40,15,2025-01-26,INVENTORY
700,21256.0,2025-01-11,59,44,8,2025-01-14,INVENTORY
344,47416.0,2025-01-13,234,32,30,2025-01-16,INVENTORY
738,33193.0,2025-01-17,128,43,6,2025-01-18,INVENTORY
333,31099.0,2025-01-26,65,21,45,2025-01-28,INVENTORY
366,7818.0,2025-01-05,112,34,82,2025-01-07,INVENTORY
468,2368.0,2025-01-02,216,10,51,2025-01-04,INVENTORY
647,14795.0,2025-01-04,140,30,79,2025-01-05,INVENTORY
647,11101.0,2025-01-15,199,33,66,2025-01-17,INVENTORY
168,13150.0,2025-01-05,48,24,94,2025-01-05,INVENTORY
366,39402.0,2025-01-30,145,36,83,2025-02-01,INVENTORY
1,1329.0,2025-01-12,161,27,54,2025-01-15,INVENTORY
167,17534.0,2025-01-20,151,29,53,2025-01-22,INVENTORY
576,39565.0,2025-01-30,18,26,106,2025-02-02,INVENTORY
67,44610.0,2025-01-15,232,18,81,2025-01-17,INVENTORY
394,40963.0,2025-01-26,135,13,5,2025-01-28,INVENTORY
102,34880.0,2025-01-07,42,43,31,2025-01-08,INVENTORY
669,44079.0,2025-01-31,89,25,49,2025-02-03,INVENTORY
538,1530.0,2025-01-24,239,22,1,2025-01-24,INVENTORY
267,1460.0,2025-01-22,54,26,114,2025-01-24,INVENTORY
574,35462.0,2025-01-26,84,26,98,2025-01-26,INVENTORY
477,23934.0,2025-01-29,121,35,47,2025-01-30,INVENTORY
165,28394.0,2025-01-28,188,15,77,2025-01-30,INVENTORY
156,30530.0,2025-01-05,29,20,93,2025-01-07,INVENTORY
668,42959.0,2025-01-11,34,23,75,2025-01-11,INVENTORY
576,25909.0,2025-01-03,99,44,111,2025-01-03,INVENTORY
692,13285.0,2025-01-03,5,32,31,2025-01-06,INVENTORY
278,24958.0,2025-01-10,159,40,38,2025-01-13,INVENTORY
378,18545.0,2025-01-11,161,39,97,2025-01-14,INVENTORY
323,31105.0,2025-01-31,17,12,48,2025-01-31,INVENTORY
68,35440.0,2025-01-07,127,19,34,2025-01-10,INVENTORY
550,30471.0,2025-01-29,105,27,0,2025-01-29,INVENTORY
762,4441.0,2025-01-04,173,23,32,2025-01-05,INVENTORY
698,44182.0,2025-01-15,239,20,98,2025-01-17,INVENTORY
633,17009.0,2025-01-06,200,24,65,2025-01-08,INVENTORY
478,17940.0,2025-01-12,5,14,18,2025-01-13,INVENTORY
254,845.0,2025-01-30,243,30,28,2025-02-02,INVENTORY
117,47689.0,2025-01-24,93,25,111,2025-01-26,INVENTORY
99,37801.0,2025-01-21,95,11,3,2025-01-21,INVENTORY
301,41891.0,2025-01-02,48,34,83,2025-01-04,INVENTORY
119,35066.0,2025-01-15,176,30,10,2025-01-16,INVENTORY
237,45252.0,2025-01-30,93,6,77,2025-02-01,INVENTORY
511,1141.0,2025-01-15,224,11,2,2025-01-16,INVENTORY
260,6369.0,2025-01-18,70,31,39,2025-01-19,INVENTORY
530,47328.0,2025-01-25,161,26,2,2025-01-28,INVENTORY
697,22528.0,2025-01-31,20,11,107,2025-02-03,INVENTORY
756,15644.0,2025-01-05,18,15,9,2025-01-06,INVENTORY
433,31377.0,2025-01-13,208,42,99,2025-01-16,INVENTORY
645,20345.0,2025-01-26,201,35,35,2025-01-27,INVENTORY
130,24375.0,2025-01-08,17,38,91,2025-01-08,INVENTORY
2,4848.0,2025-01-30,16,7,6,2025-02-02,INVENTORY
236,40750.0,2025-01-22,153,33,10,2025-01-23,INVENTORY
246,49583.0,2025-01-11,105,16,21,2025-01-11,INVENTORY
51,45492.0,2025-01-08,87,26,100,2025-01-11,INVENTORY
388,396.0,2025-01-25,119,12,88,2025-01-26,INVENTORY
362,42143.0,2025-01-28,138,15,26,2025-01-31,INVENTORY
577,23842.0,2025-01-12,129,24,17,2025-01-13,INVENTORY
508,11788.0,2025-01-22,2,42,33,2025-01-22,INVENTORY
610,4193.0,2025-01-11,127,10,24,2025-01-14,INVENTORY
279,26332.0,2025-01-12,16,21,2,2025-01-15,INVENTORY
75,34999.0,2025-01-19,39,39,64,2025-01-21,INVENTORY
129,34908.0,2025-01-29,200,7,39,2025-02-01,INVENTORY
349,21699.0,2025-01-12,8,17,119,2025-01-12,INVENTORY
579,7483.0,2025-01-26,27,6,11,2025-01-27,INVENTORY
456,15758.0,2025-01-03,197,27,60,2025-01-05,INVENTORY
626,31623.0,2025-01-11,72,13,31,2025-01-11,INVENTORY
390,36507.0,2025-01-22,183,15,64,2025-01-22,INVENTORY
545,37982.0,2025-01-30,153,31,25,2025-02-02,INVENTORY
648,9805.0,2025-01-12,93,26,103,2025-01-14,INVENTORY
371,35645.0,2025-01-29,170,7,33,2025-01-30,INVENTORY
235,47738.0,2025-01-14,224,5,83,2025-01-17,INVENTORY
218,13725.0,2025-01-20,244,7,5,2025-01-22,INVENTORY
415,49298.0,2025-01-10,177,5,69,2025-01-12,INVENTORY
666,15007.0,2025-01-23,156,12,98,2025-01-26,INVENTORY
695,31011.0,2025-01-10,83,6,9,2025-01-12,INVENTORY
326,18206.0,2025-01-01,33,31,104,2025-01-02,INVENTORY
453,29355.0,2025-01-26,181,22,114,2025-01-28,INVENTORY
123,8901.0,2025-01-01,159,31,64,2025-01-01,INVENTORY
248,15833.0,2025-01-26,119,8,75,2025-01-28,INVENTORY
358,593.0,2025-01-09,34,34,20,2025-01-12,INVENTORY
517,47338.0,2025-01-04,158,42,92,2025-01-07,INVENTORY
90,30364.0,2025-01-10,148,32,5,2025-01-10,INVENTORY
477,33456.0,2025-01-05,70,12,114,2025-01-07,INVENTORY
387,21052.0,2025-01-05,92,6,1,2025-01-07,INVENTORY
723,4752.0,2025-01-08,46,42,32,2025-01-08,INVENTORY
591,29172.0,2025-01-12,209,9,72,2025-01-13,INVENTORY
387,40725.0,2025-01-29,166,5,45,2025-01-30,INVENTORY
796,7654.0,2025-01-01,182,8,118,2025-01-04,INVENTORY
182,3352.0,2025-01-22,140,31,96,2025-01-25,INVENTORY
514,13100.0,2025-01-17,195,37,76,2025-01-18,INVENTORY
674,24265.0,2025-01-10,233,25,100,2025-01-12,INVENTORY
318,18234.0,2025-01-16,80,41,81,2025-01-19,INVENTORY
646,49524.0,2025-01-10,25,21,57,2025-01-12,INVENTORY
133,32234.0,2025-01-31,1,37,95,2025-02-01,INVENTORY
713,21632.0,2025-01-30,2,15,59,2025-01-31,INVENTORY
625,29894.0,2025-01-25,180,14,10,2025-01-25,INVENTORY
83,4997.0,2025-01-22,194,19,41,2025-01-24,INVENTORY
414,29308.0,2025-01-01,106,35,90,2025-01-03,INVENTORY
664,16436.0,2025-01-24,28,21,61,2025-01-25,INVENTORY
464,25000.0,2025-01-28,171,32,84,2025-01-28,INVENTORY
58,9056.0,2025-01-17,47,8,23,2025-01-17,INVENTORY
534,39814.0,2025-01-07,240,14,1,2025-01-08,INVENTORY
231,9848.0,2025-01-18,98,9,74,2025-01-18,INVENTORY
767,23088.0,2025-01-19,166,27,73,2025-01-22,INVENTORY
126,10793.0,2025-01-18,210,28,110,2025-01-21,INVENTORY
377,11707.0,2025-01-08,77,28,10,2025-01-11,INVENTORY
512,4505.0,2025-01-07,174,35,61,2025-01-07,INVENTORY
695,45826.0,2025-01-23,157,26,12,2025-01-24,INVENTORY
639,13655.0,2025-01-05,103,15,59,2025-01-05,INVENTORY
602,32255.0,2025-01-18,176,41,88,2025-01-18,INVENTORY
706,12663.0,2025-01-28,15,33,56,2025-01-31,INVENTORY
641,31468.0,2025-01-23,207,29,1,2025-01-23,INVENTORY
752,39275.0,2025-01-08,74,40,59,2025-01-11,INVENTORY
139,37392.0,2025-01-12,10,21,89,2025-01-13,INVENTORY
22,12900.0,2025-01-06,226,8,33,2025-01-07,INVENTORY
166,28296.0,2025-01-30,66,8,1,2025-01-30,INVENTORY
400,20767.0,2025-01-06,99,16,22,2025-01-09,INVENTORY
669,40192.0,2025-01-05,115,31,117,2025-01-08,INVENTORY
617,19099.0,2025-01-17,44,31,16,2025-01-17,INVENTORY
663,2960.0,2025-01-06,55,30,12,2025-01-06,INVENTORY
391,35397.0,2025-01-11,90,39,71,2025-01-13,INVENTORY
408,6473.0,2025-01-14,245,39,106,2025-01-17,INVENTORY
534,104.0,2025-01-14,144,36,94,2025-01-16,INVENTORY
469,2924.0,2025-01-07,69,34,19,2025-01-10,INVENTORY
460,35681.0,2025-01-11,168,30,106,2025-01-14,INVENTORY
729,30298.0,2025-01-22,26,42,116,2025-01-25,INVENTORY
371,26236.0,2025-01-05,33,42,32,2025-01-05,INVENTORY
486,5266.0,2025-01-10,152,25,17,2025-01-12,INVENTORY
625,41684.0,2025-01-09,127,25,21,2025-01-11,INVENTORY
205,16059.0,2025-01-13,163,31,101,2025-01-15,INVENTORY
140,37735.0,2025-01-26,136,9,76,2025-01-28,INVENTORY
703,45841.0,2025-01-01,112,7,40,2025-01-03,INVENTORY
304,47335.0,2025-01-12,174,9,118,2025-01-13,INVENTORY
114,33687.0,2025-01-17,78,20,28,2025-01-20,INVENTORY
51,15471.0,2025-01-26,200,42,5,2025-01-27,INVENTORY
469,21580.0,2025-01-17,174,21,23,2025-01-17,INVENTORY
196,48933.0,2025-01-09,241,37,118,2025-01-11,INVENTORY
277,11030.0,2025-01-29,171,14,65,2025-01-29,INVENTORY
596,6681.0,2025-01-23,230,22,91,2025-01-24,INVENTORY
140,10167.0,2025-01-09,49,26,93,2025-01-11,INVENTORY
406,35929.0,2025-01-25,232,16,56,2025-01-27,INVENTORY
241,12931.0,2025-01-29,171,14,114,2025-02-01,INVENTORY
613,9021.0,2025-01-28,119,35,48,2025-01-30,INVENTORY
285,40779.0,2025-01-09,90,14,7,2025-01-09,INVENTORY
117,33381.0,2025-01-03,97,14,34,2025-01-03,INVENTORY
312,1606.0,2025-01-12,153,43,78,2025-01-12,INVENTORY
383,32027.0,2025-01-16,143,9,41,2025-01-18,INVENTORY
788,38026.0,2025-01-03,54,30,74,2025-01-03,INVENTORY
667,2192.0,2025-01-31,233,40,100,2025-01-31,INVENTORY
657,3597.0,2025-01-09,183,37,46,2025-01-09,INVENTORY
528,38970.0,2025-01-09,7,16,56,2025-01-12,INVENTORY
422,5406.0,2025-01-19,113,7,85,2025-01-19,INVENTORY
208,59.0,2025-01-09,66,27,88,2025-01-11,INVENTORY
19,36628.0,2025-01-29,110,12,30,2025-02-01,INVENTORY
74,4623.0,2025-01-10,247,23,48,2025-01-12,INVENTORY
107,36566.0,2025-01-06,3,20,42,2025-01-09,INVENTORY
409,37176.0,2025-01-04,235,28,59,2025-01-04,INVENTORY
232,5515.0,2025-01-23,126,17,67,2025-01-23,INVENTORY
238,31858.0,2025-01-21,139,43,106,2025-01-21,INVENTORY
532,8649.0,2025-01-23,211,9,18,2025-01-24,INVENTORY
790,40569.0,2025-01-23,33,18,15,2025-01-26,INVENTORY
329,40954.0,2025-01-06,34,8,1,2025-01-06,INVENTORY
314,37904.0,2025-01-20,233,26,99,2025-01-22,INVENTORY
364,3407.0,2025-01-23,162,9,38,2025-01-26,INVENTORY
167,37701.0,2025-01-04,73,19,57,2025-01-07,INVENTORY
581,41655.0,2025-01-14,211,20,57,2025-01-16,INVENTORY
261,24310.0,2025-01-30,201,7,101,2025-01-30,INVENTORY
658,34338.0,2025-01-07,229,25,76,2025-01-07,INVENTORY
25,1646.0,2025-01-20,87,22,64,2025-01-21,INVENTORY
436,32868.0,2025-01-03,21,12,36,2025-01-06,INVENTORY
749,34975.0,2025-01-28,47,18,57,2025-01-29,INVENTORY
447,33032.0,2025-01-15,246,35,76,2025-01-18,INVENTORY
590,17602.0,2025-01-09,159,12,81,2025-01-10,INVENTORY
150,42596.0,2025-01-07,189,19,13,2025-01-10,INVENTORY
335,17582.0,2025-01-15,172,26,13,2025-01-16,INVENTORY
100,10819.0,2025-01-17,41,36,16,2025-01-18,INVENTORY
624,32746.0,2025-01-28,229,20,1,2025-01-28,INVENTORY
9,16152.0,2025-01-05,25,26,72,2025-01-06,INVENTORY
60,12515.0,2025-01-11,85,36,84,2025-01-13,INVENTORY
34,13745.0,2025-01-27,6,42,33,2025-01-27,INVENTORY
438,44532.0,2025-01-18,77,26,68,2025-01-18,INVENTORY
496,23104.0,2025-01-14,199,19,7,2025-01-17,INVENTORY
160,46322.0,2025-01-07,238,18,34,2025-01-09,INVENTORY
622,19829.0,2025-01-26,249,22,30,2025-01-27,INVENTORY
690,2406.0,2025-01-16,162,40,26,2025-01-17,INVENTORY
6,40831.0,2025-01-03,91,34,66,2025-01-06,INVENTORY
699,8921.0,2025-01-22,21,26,48,2025-01-25,INVENTORY
226,16850.0,2025-01-18,213,29,0,2025-01-21,INVENTORY
458,13426.0,2025-01-03,85,38,117,2025-01-06,INVENTORY
611,15547.0,2025-01-18,234,30,53,2025-01-19,INVENTORY
468,42712.0,2025-01-08,163,10,24,2025-01-10,INVENTORY
462,46315.0,2025-01-04,148,23,102,2025-01-07,INVENTORY
36,20246.0,2025-01-25,234,9,102,2025-01-25,INVENTORY
658,8413.0,2025-01-19,11,21,78,2025-01-22,INVENTORY
374,12524.0,2025-01-22,103,8,40,2025-01-25,INVENTORY
340,26645.0,2025-01-27,238,32,71,2025-01-30,INVENTORY
81,34278.0,2025-01-05,158,38,89,2025-01-05,INVENTORY
481,30162.0,2025-01-27,129,8,77,2025-01-27,INVENTORY
363,49794.0,2025-01-05,224,33,50,2025-01-05,INVENTORY
656,27370.0,2025-01-18,19,24,90,2025-01-20,INVENTORY
568,39221.0,2025-01-14,43,14,105,2025-01-14,INVENTORY
658,41805.0,2025-01-28,141,13,90,2025-01-28,INVENTORY
333,17432.0,2025-01-16,138,5,103,2025-01-17,INVENTORY
133,31836.0,2025-01-26,3,12,68,2025-01-28,INVENTORY
752,15738.0,2025-01-09,31,11,53,2025-01-10,INVENTORY
545,46387.0,2025-01-15,79,40,38,2025-01-16,INVENTORY
240,42517.0,2025-01-29,49,7,53,2025-01-30,INVENTORY
317,36970.0,2025-01-25,82,19,38,2025-01-25,INVENTORY
318,18938.0,2025-01-10,227,10,103,2025-01-13,INVENTORY
630,28841.0,2025-01-17,238,21,93,2025-01-18,INVENTORY
327,13057.0,2025-01-24,175,11,80,2025-01-26,INVENTORY
667,3707.0,2025-01-15,90,35,111,2025-01-17,INVENTORY
581,18779.0,2025-01-23,14,10,51,2025-01-24,INVENTORY
647,30723.0,2025-01-20,144,39,45,2025-01-22,INVENTORY
66,13786.0,2025-01-26,123,8,88,2025-01-29,INVENTORY
113,32259.0,2025-01-25,112,12,96,2025-01-27,INVENTORY
78,7947.0,2025-01-03,39,44,25,2025-01-03,INVENTORY
430,5067.0,2025-01-21,104,14,13,2025-01-21,INVENTORY
321,2657.0,2025-01-06,158,35,114,2025-01-06,INVENTORY
554,42218.0,2025-01-13,69,30,32,2025-01-13,INVENTORY
469,24117.0,2025-01-24,120,40,61,2025-01-24,INVENTORY
188,40193.0,2025-01-04,107,42,117,2025-01-06,INVENTORY
143,10651.0,2025-01-12,114,26,24,2025-01-15,INVENTORY
152,14544.0,2025-01-20,99,10,89,2025-01-20,INVENTORY
607,15339.0,2025-01-09,214,32,7,2025-01-12,INVENTORY
700,825.0,2025-01-08,77,23,117,2025-01-08,INVENTORY
799,19420.0,2025-01-24,1,5,51,2025-01-27,INVENTORY
569,20955.0,2025-01-29,7,38,76,2025-01-29,INVENTORY
616,43323.0,2025-01-01,15,14,63,2025-01-02,INVENTORY
332,13714.0,2025-01-27,180,28,76,2025-01-28,INVENTORY
5,15224.0,2025-01-02,177,30,14,2025-01-05,INVENTORY
530,3808.0,2025-01-08,200,43,16,2025-01-11,INVENTORY
193,36699.0,2025-01-12,172,15,95,2025-01-13,INVENTORY
196,26834.0,2025-01-21,132,15,109,2025-01-24,INVENTORY
318,15329.0,2025-01-15,233,31,67,2025-01-17,INVENTORY
365,22525.0,2025-01-24,224,23,112,2025-01-25,INVENTORY
428,3547.0,2025-01-10,187,6,24,2025-01-10,INVENTORY
296,39372.0,2025-01-21,170,8,94,2025-01-22,INVENTORY
402,45445.0,2025-01-03,239,5,119,2025-01-03,INVENTORY
275,36702.0,2025-01-16,183,35,22,2025-01-18,INVENTORY
408,160.0,2025-01-06,214,28,20,2025-01-06,INVENTORY
115,43924.0,2025-01-22,8,17,48,2025-01-25,INVENTORY
565,27810.0,2025-01-29,73,9,78,2025-01-30,INVENTORY
281,41151.0,2025-01-19,103,16,72,2025-01-22,INVENTORY
186,10733.0,2025-01-27,184,22,38,2025-01-29,INVENTORY
462,34637.0,2025-01-25,221,6,51,2025-01-25,INVENTORY
93,49148.0,2025-01-12,159,13,94,2025-01-13,INVENTORY
481,19530.0,2025-01-31,163,15,11,2025-01-31,INVENTORY
436,43274.0,2025-01-10,116,28,92,2025-01-13,INVENTORY
68,17221.0,2025-01-13,149,8,76,2025-01-14,INVENTORY
295,33434.0,2025-01-26,175,9,102,2025-01-28,INVENTORY
606,16946.0,2025-01-09,12,25,33,2025-01-11,INVENTORY
140,48651.0,2025-01-31,202,22,72,2025-02-01,INVENTORY
207,21359.0,2025-01-07,152,12,58,2025-01-08,INVENTORY
66,1026.0,2025-01-15,235,10,32,2025-01-15,INVENTORY
108,11049.0,2025-01-02,70,43,9,2025-01-03,INVENTORY
609,24884.0,2025-01-19,98,20,85,2025-01-21,INVENTORY
27,23598.0,2025-01-17,205,27,103,2025-01-19,INVENTORY
693,17190.0,2025-01-18,68,21,115,2025-01-18,INVENTORY
583,40376.0,2025-01-10,172,8,51,2025-01-10,INVENTORY
84,22387.0,2025-01-26,240,16,87,2025-01-29,INVENTORY
487,46761.0,2025-01-04,179,39,80,2025-01-07,INVENTORY
402,48302.0,2025-01-04,130,38,1,2025-01-07,INVENTORY
270,6331.0,2025-01-08,136,36,114,2025-01-11,INVENTORY
685,39406.0,2025-01-24,17,35,0,2025-01-27,INVENTORY
591,24849.0,2025-01-17,61,26,78,2025-01-19,INVENTORY
469,14067.0,2025-01-03,162,28,102,2025-01-05,INVENTORY
701,17322.0,2025-01-04,23,40,111,2025-01-04,INVENTORY
391,17012.0,2025-01-19,141,24,108,2025-01-20,INVENTORY
245,525.0,2025-01-18,58,22,86,2025-01-19,INVENTORY
516,39209.0,2025-01-20,128,42,18,2025-01-23,INVENTORY
488,10334.0,2025-01-27,169,42,60,2025-01-30,INVENTORY
325,39599.0,2025-01-07,3,39,99,2025-01-08,INVENTORY
595,49277.0,2025-01-12,19,26,42,2025-01-15,INVENTORY
672,10557.0,2025-01-13,176,36,7,2025-01-14,INVENTORY
179,32501.0,2025-01-02,76,21,104,2025-01-02,INVENTORY
164,555.0,2025-01-15,174,43,84,2025-01-16,INVENTORY
558,40417.0,2025-01-07,214,12,115,2025-01-07,INVENTORY
675,47966.0,2025-01-20,102,44,112,2025-01-22,INVENTORY
604,43807.0,2025-01-20,109,41,95,2025-01-21,INVENTORY
566,33729.0,2025-01-08,119,34,44,2025-01-08,INVENTORY
561,24837.0,2025-01-25,249,26,37,2025-01-25,INVENTORY
570,19006.0,2025-01-11,196,18,59,2025-01-12,INVENTORY
430,47533.0,2025-01-12,37,39,44,2025-01-13,INVENTORY
584,12155.0,2025-01-04,208,13,70,2025-01-06,INVENTORY
345,12503.0,2025-01-12,217,32,50,2025-01-15,INVENTORY
376,10000.0,2025-01-20,35,22,26,2025-01-20,INVENTORY
557,515.0,2025-01-20,121,7,20,2025-01-22,INVENTORY
514,21664.0,2025-01-29,237,16,107,2025-01-30,INVENTORY
351,45276.0,2025-01-16,77,24,50,2025-01-17,INVENTORY
83,36926.0,2025-01-04,51,11,52,2025-01-05,INVENTORY
446,8669.0,2025-01-10,22,41,37,2025-01-12,INVENTORY
655,45063.0,2025-01-06,90,27,97,2025-01-08,INVENTORY
723,47753.0,2025-01-08,97,35,100,2025-01-11,INVENTORY
96,47786.0,2025-01-11,96,26,87,2025-01-13,INVENTORY
691,5807.0,2025-01-19,232,18,2,2025-01-21,INVENTORY
335,33611.0,2025-01-26,157,8,87,2025-01-27,INVENTORY
608,39864.0,2025-01-20,207,42,79,2025-01-23,INVENTORY
662,21537.0,2025-01-19,246,33,97,2025-01-19,INVENTORY
734,28611.0,2025-01-20,130,22,71,2025-01-23,INVENTORY
649,23664.0,2025-01-08,127,39,118,2025-01-09,INVENTORY
314,14777.0,2025-01-16,120,40,84,2025-01-17,INVENTORY
585,32534.0,2025-01-15,84,10,44,2025-01-18,INVENTORY
268,46949.0,2025-01-16,221,25,31,2025-01-16,INVENTORY
253,37555.0,2025-01-04,31,19,21,2025-01-05,INVENTORY
579,40783.0,2025-01-11,224,36,53,2025-01-11,INVENTORY
61,47087.0,2025-01-06,203,18,89,2025-01-06,INVENTORY
298,43112.0,2025-01-18,165,7,3,2025-01-19,INVENTORY
56,18401.0,2025-01-23,23,28,77,2025-01-26,INVENTORY
521,27205.0,2025-01-14,218,18,41,2025-01-17,INVENTORY
34,37710.0,2025-01-23,123,36,38,2025-01-24,INVENTORY
77,44710.0,2025-01-03,67,12,26,2025-01-04,INVENTORY
715,6336.0,2025-01-06,124,32,0,2025-01-08,INVENTORY
46,26397.0,2025-01-26,46,8,42,2025-01-27,INVENTORY
180,6504.0,2025-01-23,233,29,27,2025-01-23,INVENTORY
434,18117.0,2025-01-13,167,9,95,2025-01-14,INVENTORY
32,7724.0,2025-01-07,57,15,81,2025-01-08,INVENTORY
453,10221.0,2025-01-08,150,38,69,2025-01-11,INVENTORY
16,14878.0,2025-01-11,177,27,69,2025-01-14,INVENTORY
373,18511.0,2025-01-14,199,43,17,2025-01-16,INVENTORY
394,5927.0,2025-01-20,23,7,47,2025-01-22,INVENTORY
386,18000.0,2025-01-25,180,40,76,2025-01-27,INVENTORY
76,33044.0,2025-01-04,59,38,114,2025-01-05,INVENTORY
631,46538.0,2025-01-28,2,19,68,2025-01-30,INVENTORY
125,3328.0,2025-01-27,117,30,69,2025-01-29,INVENTORY
694,39075.0,2025-01-06,153,23,44,2025-01-08,INVENTORY
577,28075.0,2025-01-24,199,5,40,2025-01-26,INVENTORY
271,17227.0,2025-01-09,124,27,89,2025-01-11,INVENTORY
739,15669.0,2025-01-21,198,17,96,2025-01-22,INVENTORY
152,44475.0,2025-01-31,224,33,4,2025-02-03,INVENTORY
652,34239.0,2025-01-18,98,14,119,2025-01-18,INVENTORY
103,37948.0,2025-01-06,236,30,86,2025-01-08,INVENTORY
645,25057.0,2025-01-21,125,27,7,2025-01-22,INVENTORY
453,15040.0,2025-01-07,215,9,44,2025-01-09,INVENTORY
792,36898.0,2025-01-26,125,39,60,2025-01-28,INVENTORY
625,41180.0,2025-01-30,15,35,81,2025-02-02,INVENTORY
256,45682.0,2025-01-11,159,32,22,2025-01-12,INVENTORY
526,22674.0,2025-01-05,158,20,22,2025-01-08,INVENTORY
703,889.0,2025-01-16,180,39,84,2025-01-19,INVENTORY
504,49876.0,2025-01-05,168,37,35,2025-01-05,INVENTORY
638,5385.0,2025-01-09,36,34,94,2025-01-11,INVENTORY
473,14063.0,2025-01-04,161,42,96,2025-01-06,INVENTORY
284,34032.0,2025-01-05,85,19,117,2025-01-06,INVENTORY
293,40134.0,2025-01-25,198,8,90,2025-01-25,INVENTORY
739,45870.0,2025-01-18,41,18,99,2025-01-21,INVENTORY
102,35529.0,2025-01-05,249,26,82,2025-01-07,INVENTORY
637,1609.0,2025-01-22,26,21,93,2025-01-24,INVENTORY
304,32455.0,2025-01-10,55,15,119,2025-01-12,INVENTORY
54,19489.0,2025-01-25,78,17,92,2025-01-28,INVENTORY
747,49427.0,2025-01-05,107,38,46,2025-01-05,INVENTORY
119,3692.0,2025-01-22,41,31,5,2025-01-22,INVENTORY
648,16920.0,2025-01-05,249,8,0,2025-01-06,INVENTORY
204,41774.0,2025-01-24,113,44,7,2025-01-24,INVENTORY
162,23377.0,2025-01-30,21,23,7,2025-01-31,INVENTORY
191,18512.0,2025-01-20,35,26,43,2025-01-21,INVENTORY
360,26732.0,2025-01-14,46,9,54,2025-01-17,INVENTORY
699,26337.0,2025-01-25,27,44,0,2025-01-27,INVENTORY
597,48338.0,2025-01-03,28,27,25,2025-01-05,INVENTORY
684,42742.0,2025-01-18,220,36,76,2025-01-19,INVENTORY
609,6128.0,2025-01-19,17,35,65,2025-01-21,INVENTORY
342,19370.0,2025-01-21,2,21,116,2025-01-23,INVENTORY
503,36370.0,2025-01-06,20,20,50,2025-01-07,INVENTORY
783,4806.0,2025-01-01,67,12,65,2025-01-01,INVENTORY
743,25314.0,2025-01-17,204,29,102,2025-01-18,INVENTORY
350,2396.0,2025-01-19,96,24,112,2025-01-21,INVENTORY
417,7752.0,2025-01-09,149,42,101,2025-01-11,INVENTORY
277,25492.0,2025-01-17,58,34,83,2025-01-20,INVENTORY
193,12939.0,2025-01-10,59,24,49,2025-01-10,INVENTORY
176,25692.0,2025-01-31,201,39,2,2025-02-02,INVENTORY
143,6601.0,2025-01-24,109,15,66,2025-01-25,INVENTORY
633,44395.0,2025-01-15,87,29,22,2025-01-16,INVENTORY
74,9718.0,2025-01-15,174,25,107,2025-01-15,INVENTORY
175,17332.0,2025-01-27,183,10,58,2025-01-29,INVENTORY
262,27770.0,2025-01-28,112,6,41,2025-01-28,INVENTORY
515,46641.0,2025-01-08,193,7,73,2025-01-11,INVENTORY
92,46608.0,2025-01-16,108,5,115,2025-01-18,INVENTORY
791,8967.0,2025-01-16,146,14,20,2025-01-18,INVENTORY
441,35954.0,2025-01-02,202,8,94,2025-01-03,INVENTORY
555,45350.0,2025-01-17,85,13,90,2025-01-19,INVENTORY
229,2392.0,2025-01-20,69,44,51,2025-01-20,INVENTORY
318,34438.0,2025-01-03,52,34,77,2025-01-03,INVENTORY
284,44139.0,2025-01-03,162,31,52,2025-01-06,INVENTORY
448,782.0,2025-01-11,229,28,115,2025-01-14,INVENTORY
156,13740.0,2025-01-15,206,12,92,2025-01-18,INVENTORY
703,24468.0,2025-01-20,30,33,32,2025-01-20,INVENTORY
587,24010.0,2025-01-08,166,36,78,2025-01-08,INVENTORY
2,25179.0,2025-01-20,148,19,109,2025-01-21,INVENTORY
721,32679.0,2025-01-20,74,30,64,2025-01-21,INVENTORY
728,16948.0,2025-01-30,174,13,103,2025-01-30,INVENTORY
273,1944.0,2025-01-06,207,22,22,2025-01-06,INVENTORY
724,771.0,2025-01-16,194,26,28,2025-01-16,INVENTORY
38,45987.0,2025-01-24,75,18,1,2025-01-24,INVENTORY
437,189.0,2025-01-24,25,6,26,2025-01-25,INVENTORY
571,37046.0,2025-01-21,240,10,71,2025-01-21,INVENTORY
154,22888.0,2025-01-08,125,7,10,2025-01-09,INVENTORY
361,4980.0,2025-01-17,7,22,20,2025-01-17,INVENTORY
480,27359.0,2025-01-09,51,37,7,2025-01-12,INVENTORY
624,43314.0,2025-01-04,209,7,61,2025-01-07,INVENTORY
436,6591.0,2025-01-28,95,15,24,2025-01-30,INVENTORY
729,8828.0,2025-01-28,205,23,6,2025-01-31,INVENTORY
202,18309.0,2025-01-15,146,27,50,2025-01-17,INVENTORY
